Azimuth/deg,Zenith/deg
89.371,81.9871
88.788,80.6363
88.175,79.29
88.531,83.3445
88.022,81.9726
87.482,80.6038
86.912,79.24
87.138,83.347
86.672,81.9578
86.176,80.5717
85.65,79.19
85.745,83.3483
85.323,81.9426
84.87,80.5399
84.387,79.142
84.351,83.3486
83.973,81.927
83.565,80.5085
83.126,79.095
82.957,83.3478
82.623,81.9111
82.259,80.4775
81.864,79.049
81.563,83.3459
81.273,81.8948
80.953,80.4469
80.603,79.004
80.168,83.3428
79.923,81.8781
79.648,80.4167
79.342,78.96
78.773,83.3386
78.573,81.861
78.343,80.3869
78.082,78.918
77.378,83.3332
77.223,81.8435
77.038,80.3575
76.821,78.876
75.982,83.3266
75.873,81.8256
75.733,80.3284
75.561,78.836
74.587,83.3189
74.523,81.8074
74.428,80.2998
74.301,78.797
73.191,83.31
73.173,81.7887
73.123,80.2717
73.041,78.76
71.795,83.2999
71.823,81.7697
71.818,80.2439
71.782,78.724
70.399,83.2886
70.473,81.7502
70.513,80.2165
70.522,78.689
69.003,83.2761
69.123,81.7304
69.209,80.1896
69.262,78.655
67.607,83.2624
67.773,81.7101
67.904,80.163
68.002,78.622
66.212,83.2474
66.423,81.6894
66.599,80.1369
66.743,78.591
64.816,83.2313
65.073,81.6683
65.295,80.1112
65.483,78.561
63.42,83.2139
63.723,81.6469
63.99,80.086
64.223,78.532
62.025,83.1953
62.373,81.625
62.685,80.0611
62.963,78.505
60.629,83.1755
61.023,81.6027
61.38,80.0367
61.703,78.478
59.234,83.1545
59.674,81.5799
60.076,80.0127
60.442,78.453
57.839,83.1322
58.324,81.5568
58.771,79.989
59.181,78.43
56.445,83.1087
56.975,81.5333
57.466,79.966
57.92,78.407
55.05,83.084
55.626,81.5093
56.161,79.943
56.659,78.386
53.657,83.058
54.277,81.485
54.856,79.921
55.397,78.366
52.263,83.0308
52.928,81.4602
53.55,79.899
54.135,78.348
50.87,83.0024
51.579,81.435
52.245,79.878
52.873,78.33
49.477,82.9727
50.23,81.4094
50.94,79.857
51.61,78.314
48.085,82.9419
48.882,81.3834
49.634,79.836
50.346,78.299
46.694,82.9098
47.534,81.3571
48.328,79.816
49.082,78.286
45.303,82.8765
46.186,81.3303
47.022,79.796
47.818,78.273
43.913,82.842
44.838,81.3031
45.716,79.777
46.553,78.262
42.523,82.8063
43.491,81.2755
44.41,79.758
45.287,78.252
41.134,82.7694
42.143,81.2475
43.104,79.739
44.021,78.243
39.746,82.7313
40.796,81.2191
41.797,79.721
42.754,78.236
38.358,82.692
39.45,81.1903
40.49,79.703
41.486,78.23
36.971,82.6516
38.103,81.1612
39.183,79.686
40.218,78.225
35.585,82.61
36.757,81.1316
37.876,79.669
38.948,78.221
34.2,82.5672
35.411,81.1017
36.568,79.652
37.678,78.218
32.816,82.5233
34.066,81.0714
35.26,79.636
36.408,78.216
31.432,82.4783
32.72,81.0407
33.952,79.62
35.136,78.216
30.05,82.4321
31.375,81.0096
32.644,79.605
33.863,78.216
28.669,82.3848
30.031,80.9782
31.335,79.59
32.59,78.218
27.288,82.3365
28.687,80.9465
30.027,79.575
31.316,78.221
25.909,82.287
27.343,80.9143
28.717,79.561
30.04,78.225
24.53,82.2365
25.999,80.8818
27.408,79.547
28.764,78.23
23.153,82.1849
24.656,80.849
26.098,79.533
27.487,78.236
21.777,82.1323
23.314,80.8158
24.788,79.52
26.209,78.243
20.402,82.0787
21.971,80.7823
23.477,79.507
24.929,78.251
19.028,82.024
20.629,80.7485
22.167,79.494
23.649,78.26
17.655,81.9683
19.288,80.7143
20.856,79.482
22.367,78.27
16.284,81.9117
17.947,80.6799
19.544,79.47
21.085,78.281
14.913,81.8541
16.606,80.6451
18.232,79.459
19.801,78.293
13.544,81.7956
15.266,80.61
16.92,79.447
18.516,78.305
12.177,81.7361
13.926,80.5746
15.607,79.436
17.23,78.319
10.81,81.6758
12.587,80.5389
14.294,79.426
15.942,78.334
9.4454,81.6145
11.248,80.5029
12.981,79.415
14.654,78.349
8.0817,81.5524
9.9096,80.4667
11.667,79.405
13.364,78.366
6.7195,81.4895
8.5717,80.4301
10.353,79.395
12.073,78.383
5.3586,81.4257
7.2343,80.3933
9.0381,79.386
10.78,78.401
3.9991,81.3611
5.8973,80.3563
7.723,79.376
9.4867,78.419
2.6411,81.2958
4.5609,80.319
6.4075,79.367
8.1917,78.439
1.2845,81.2297
3.2249,80.2814
5.0916,79.359
6.8953,78.459
359.93,81.1628
1.8894,80.2437
3.7752,79.35
5.5976,78.48
358.58,81.0953
0.55444,80.2056
2.4584,79.342
4.2985,78.501
357.22,81.0271
359.22,80.1674
1.1412,79.334
2.9981,78.523
355.87,80.9582
357.89,80.129
359.82,79.326
1.6962,78.546
354.52,80.8886
356.55,80.0903
358.51,79.318
0.39298,78.57
353.18,80.8185
355.22,80.0515
357.19,79.311
359.09,78.594
351.83,80.7477
353.89,80.0125
355.87,79.303
357.78,78.618
350.49,80.6764
352.56,79.973
354.55,79.296
356.47,78.643
349.14,80.6046
351.22,79.934
353.23,79.29
355.17,78.669
347.8,80.5322
349.89,79.894
351.91,79.283
353.86,78.695
346.46,80.4594
348.56,79.855
350.59,79.276
352.54,78.721
345.12,80.3861
347.23,79.815
349.27,79.27
351.23,78.748
343.79,80.3124
345.9,79.775
347.94,79.264
349.92,78.776
342.45,80.2382
344.58,79.735
346.62,79.257
348.6,78.803
341.12,80.1637
343.25,79.695
345.3,79.251
347.28,78.831
339.79,80.0889
341.92,79.654
343.97,79.245
345.96,78.86
338.46,80.0137
340.59,79.614
342.65,79.24
344.64,78.888
337.13,79.938
339.27,79.573
341.33,79.234
343.32,78.917
335.8,79.862
337.94,79.533
340,79.228
341.99,78.946
334.48,79.787
336.62,79.492
338.68,79.223
340.67,78.975
333.16,79.71
335.29,79.451
337.35,79.217
339.34,79.005
331.84,79.634
333.97,79.411
336.02,79.212
338.01,79.034
330.52,79.558
332.64,79.37
334.7,79.206
336.68,79.064
329.2,79.481
331.32,79.329
333.37,79.201
335.35,79.094
327.88,79.404
330,79.288
332.04,79.196
334.02,79.124
326.57,79.327
328.68,79.247
330.71,79.191
332.69,79.154
325.25,79.251
327.35,79.207
329.39,79.185
331.35,79.184
323.94,79.174
326.03,79.166
328.06,79.18
330.01,79.214
322.63,79.097
324.71,79.125
326.73,79.175
328.67,79.244
321.32,79.02
323.39,79.084
325.4,79.169
327.33,79.273
320.01,78.944
322.08,79.043
324.07,79.164
325.99,79.303
318.71,78.867
320.76,79.003
322.73,79.159
324.65,79.333
317.41,78.791
319.44,78.962
321.4,79.153
323.3,79.362
316.1,78.714
318.12,78.921
320.07,79.148
321.96,79.391
314.8,78.638
316.8,78.881
318.74,79.142
320.61,79.42
313.5,78.563
315.49,78.84
317.4,79.137
319.26,79.449
312.21,78.487
314.17,78.8
316.07,79.131
317.91,79.478
310.91,78.412
312.86,78.76
314.74,79.125
316.56,79.506
309.62,78.337
311.54,78.72
313.4,79.119
315.2,79.534
308.32,78.262
310.23,78.68
312.07,79.113
313.85,79.561
307.03,78.188
308.91,78.64
310.73,79.107
312.49,79.588
305.74,78.114
307.6,78.6
309.4,79.101
311.14,79.615
304.45,78.041
306.29,78.56
308.06,79.095
309.78,79.642
303.16,77.968
304.97,78.521
306.72,79.088
308.42,79.667
301.88,77.895
303.66,78.481
305.39,79.081
307.06,79.693
300.59,77.824
302.35,78.442
304.05,79.075
305.69,79.718
299.31,77.752
301.04,78.403
302.71,79.068
304.33,79.742
298.03,77.681
299.73,78.365
301.37,79.06
302.96,79.766
296.75,77.611
298.42,78.326
300.03,79.053
301.6,79.789
295.47,77.541
297.11,78.288
298.69,79.046
300.23,79.812
294.19,77.472
295.8,78.25
297.35,79.038
298.86,79.834
292.91,77.404
294.49,78.212
296.01,79.03
297.49,79.856
291.64,77.336
293.18,78.174
294.67,79.022
296.12,79.877
290.36,77.269
291.87,78.137
293.33,79.013
294.75,79.897
289.09,77.203
290.57,78.1
291.99,79.005
293.37,79.916
287.82,77.138
289.26,78.063
290.65,78.996
292,79.935
286.55,77.073
287.95,78.026
289.31,78.987
290.62,79.953
285.28,77.009
286.65,77.99
287.97,78.977
289.24,79.97
284.01,76.946
285.34,77.953
286.63,78.967
287.87,79.986
282.74,76.884
284.04,77.918
285.28,78.958
286.49,80.0017
281.48,76.823
282.73,77.882
283.94,78.947
285.11,80.0164
280.21,76.762
281.43,77.847
282.6,78.937
283.73,80.0303
278.95,76.703
280.12,77.812
281.25,78.926
282.34,80.0433
277.68,76.644
278.82,77.777
279.91,78.915
280.96,80.0554
276.42,76.587
277.51,77.743
278.57,78.904
279.58,80.0666
275.16,76.53
276.21,77.709
277.22,78.892
278.19,80.0769
273.89,76.474
274.91,77.675
275.88,78.88
276.81,80.0863
272.63,76.42
273.6,77.642
274.53,78.868
275.42,80.0947
271.37,76.366
272.3,77.609
273.19,78.855
274.04,80.1021
270.11,76.313
271,77.577
271.84,78.842
272.65,80.1086
268.86,76.262
269.69,77.544
270.5,78.829
271.26,80.114
267.6,76.211
268.39,77.512
269.15,78.815
269.87,80.1184
266.34,76.162
267.09,77.481
267.8,78.801
268.48,80.1218
265.08,76.114
265.79,77.45
266.46,78.787
267.09,80.1242
263.83,76.066
264.49,77.419
265.11,78.772
265.7,80.1255
262.57,76.02
263.19,77.388
263.77,78.757
264.31,80.1257
261.32,75.975
261.89,77.358
262.42,78.742
262.92,80.1249
260.06,75.932
260.58,77.329
261.07,78.726
261.53,80.123
258.81,75.889
259.28,77.299
259.73,78.71
260.13,80.1199
257.56,75.848
257.98,77.27
258.38,78.694
258.74,80.1158
256.3,75.807
256.68,77.242
257.03,78.677
257.35,80.1105
255.05,75.768
255.38,77.214
255.69,78.659
255.95,80.1042
253.8,75.731
254.08,77.186
254.34,78.642
254.56,80.0966
252.54,75.694
252.78,77.159
252.99,78.624
253.17,80.088
251.29,75.658
251.48,77.132
251.64,78.605
251.77,80.0782
250.04,75.624
250.18,77.105
250.3,78.587
250.38,80.0672
248.79,75.591
248.88,77.079
248.95,78.568
248.98,80.055
247.53,75.559
247.58,77.053
247.6,78.548
247.59,80.0417
246.28,75.529
246.28,77.028
246.25,78.528
246.19,80.0273
245.03,75.5
244.98,77.003
244.91,78.508
244.8,80.0116
243.78,75.472
243.68,76.979
243.56,78.487
243.4,79.995
242.52,75.445
242.38,76.955
242.21,78.466
242.01,79.977
241.27,75.419
241.08,76.931
240.87,78.444
240.61,79.958
240.02,75.395
239.79,76.908
239.52,78.422
239.22,79.937
238.77,75.372
238.49,76.885
238.17,78.4
237.82,79.916
237.51,75.35
237.19,76.863
236.82,78.377
236.43,79.893
236.26,75.329
235.89,76.841
235.48,78.354
235.03,79.869
235.01,75.31
234.59,76.819
234.13,78.331
233.64,79.844
233.75,75.292
233.29,76.798
232.78,78.307
232.25,79.817
232.5,75.275
231.99,76.777
231.44,78.283
230.85,79.79
231.24,75.259
230.69,76.757
230.09,78.258
229.46,79.761
229.99,75.245
229.38,76.737
228.75,78.233
228.07,79.731
228.73,75.232
228.08,76.718
227.4,78.207
226.68,79.7
227.48,75.22
226.78,76.698
226.05,78.181
225.28,79.668
226.22,75.209
225.48,76.68
224.71,78.155
223.89,79.634
224.96,75.199
224.18,76.661
223.36,78.129
222.5,79.6
223.71,75.191
222.88,76.644
222.02,78.102
221.11,79.564
222.45,75.184
221.58,76.626
220.67,78.074
219.72,79.527
221.19,75.177
220.28,76.609
219.33,78.046
218.33,79.489
219.93,75.173
218.98,76.592
217.98,78.018
216.94,79.45
218.67,75.169
217.67,76.576
216.64,77.99
215.56,79.41
217.41,75.166
216.37,76.56
215.29,77.961
214.17,79.368
216.15,75.165
215.07,76.544
213.95,77.931
212.78,79.326
214.88,75.164
213.77,76.529
212.61,77.902
211.4,79.282
213.62,75.165
212.46,76.514
211.26,77.872
210.01,79.238
212.36,75.167
211.16,76.5
209.92,77.841
208.63,79.192
211.09,75.17
209.86,76.486
208.58,77.811
207.25,79.145
209.82,75.174
208.55,76.472
207.24,77.78
205.87,79.097
208.56,75.179
207.25,76.459
205.9,77.748
204.49,79.048
207.29,75.185
205.95,76.446
204.55,77.717
203.11,78.998
206.02,75.192
204.64,76.433
203.21,77.685
201.73,78.947
204.75,75.2
203.34,76.421
201.87,77.652
200.35,78.895
203.48,75.21
202.03,76.409
200.53,77.62
198.97,78.843
202.21,75.22
200.73,76.397
199.19,77.587
197.6,78.789
200.93,75.231
199.42,76.386
197.85,77.553
196.22,78.734
199.66,75.242
198.11,76.375
196.51,77.52
194.85,78.678
198.38,75.255
196.81,76.364
195.17,77.486
193.48,78.621
197.11,75.269
195.5,76.353
193.84,77.451
192.11,78.564
195.83,75.284
194.19,76.343
192.5,77.417
190.74,78.505
194.55,75.299
192.88,76.333
191.16,77.382
189.37,78.446
193.27,75.315
191.58,76.324
189.82,77.347
188,78.386
191.98,75.332
190.27,76.315
188.49,77.312
186.64,78.325
190.7,75.35
188.96,76.305
187.15,77.276
185.28,78.263
189.42,75.369
187.65,76.297
185.82,77.24
183.91,78.201
188.13,75.388
186.34,76.288
184.48,77.204
182.55,78.138
186.84,75.408
185.03,76.28
183.15,77.168
181.19,78.074
185.55,75.429
183.72,76.272
181.81,77.131
179.83,78.009
184.26,75.45
182.4,76.264
180.48,77.095
178.48,77.943
182.97,75.472
181.09,76.257
179.15,77.058
177.12,77.877
181.68,75.495
179.78,76.249
177.81,77.021
175.77,77.811
180.39,75.518
178.47,76.242
176.48,76.983
174.42,77.743
179.09,75.542
177.15,76.235
175.15,76.946
173.07,77.675
177.79,75.566
175.84,76.228
173.82,76.908
171.72,77.607
176.49,75.591
174.53,76.222
172.49,76.87
170.37,77.538
175.19,75.617
173.21,76.215
171.16,76.832
169.02,77.468
173.89,75.643
171.9,76.209
169.83,76.794
167.68,77.398
172.59,75.669
170.58,76.203
168.5,76.755
166.34,77.327
171.28,75.696
169.26,76.197
167.17,76.717
165,77.256
169.98,75.723
167.95,76.191
165.85,76.678
163.66,77.185
168.67,75.75
166.63,76.185
164.52,76.639
162.32,77.113
167.36,75.778
165.31,76.18
163.19,76.6
160.98,77.041
166.05,75.806
164,76.174
161.87,76.561
159.65,76.968
164.74,75.834
162.68,76.169
160.54,76.522
158.32,76.896
163.42,75.863
161.36,76.164
159.22,76.483
156.99,76.822
162.11,75.892
160.04,76.159
157.89,76.444
155.66,76.749
160.79,75.921
158.72,76.154
156.57,76.404
154.33,76.675
159.47,75.95
157.4,76.149
155.24,76.365
153,76.602
158.15,75.98
156.07,76.144
153.92,76.325
151.68,76.527
156.83,76.009
154.75,76.139
152.6,76.286
150.36,76.453
155.51,76.039
153.43,76.134
151.28,76.246
149.04,76.379
154.18,76.068
152.11,76.129
149.96,76.207
147.72,76.305
152.85,76.098
150.78,76.124
148.64,76.167
146.4,76.23
151.53,76.128
149.46,76.119
147.32,76.128
145.09,76.156
150.2,76.157
148.14,76.114
146,76.088
143.77,76.081
148.86,76.187
146.81,76.11
144.68,76.049
142.46,76.007
147.53,76.216
145.49,76.105
143.36,76.009
141.15,75.932
146.2,76.246
144.16,76.1
142.04,75.97
139.84,75.858
144.86,76.275
142.83,76.095
140.73,75.93
138.54,75.784
143.52,76.304
141.51,76.09
139.41,75.891
137.23,75.709
142.18,76.333
140.18,76.085
138.1,75.852
135.93,75.635
140.84,76.362
138.85,76.08
136.78,75.812
134.63,75.562
139.5,76.39
137.52,76.075
135.47,75.773
133.33,75.488
138.16,76.419
136.19,76.069
134.15,75.734
132.03,75.415
136.81,76.446
134.86,76.064
132.84,75.695
130.73,75.342
135.47,76.474
133.53,76.059
131.53,75.656
129.44,75.269
134.12,76.501
132.2,76.053
130.21,75.617
128.14,75.197
132.77,76.528
130.87,76.048
128.9,75.579
126.85,75.124
131.42,76.555
129.54,76.042
127.59,75.54
125.56,75.053
130.07,76.581
128.21,76.036
126.28,75.502
124.27,74.981
128.71,76.606
126.88,76.03
124.97,75.464
122.98,74.911
127.36,76.632
125.54,76.024
123.66,75.426
121.7,74.84
126,76.656
124.21,76.017
122.35,75.388
120.41,74.77
124.64,76.68
122.88,76.011
121.04,75.35
119.13,74.701
123.28,76.704
121.54,76.004
119.73,75.313
117.85,74.632
121.92,76.727
120.21,75.997
118.43,75.275
116.57,74.564
120.56,76.75
118.87,75.99
117.12,75.238
115.29,74.496
119.2,76.771
117.54,75.983
115.81,75.201
114.02,74.429
117.83,76.793
116.2,75.975
114.51,75.165
112.74,74.363
116.46,76.813
114.86,75.968
113.2,75.128
111.47,74.297
115.1,76.833
113.53,75.96
111.89,75.092
110.19,74.232
113.73,76.852
112.19,75.951
110.59,75.056
108.92,74.168
112.36,76.871
110.85,75.943
109.28,75.02
107.65,74.104
110.99,76.888
109.51,75.934
107.98,74.985
106.38,74.041
109.62,76.905
108.18,75.925
106.68,74.949
105.11,73.979
108.24,76.921
106.84,75.916
105.37,74.914
103.85,73.918
106.87,76.937
105.5,75.907
104.07,74.88
102.58,73.858
105.49,76.951
104.16,75.897
102.77,74.845
101.32,73.798
104.12,76.965
102.82,75.887
101.47,74.811
100.06,73.739
102.74,76.978
101.48,75.877
100.16,74.778
98.794,73.682
101.36,76.99
100.14,75.866
98.864,74.744
97.533,73.625
99.98,77.001
98.797,75.855
97.563,74.711
96.273,73.569
98.6,77.011
97.456,75.844
96.262,74.678
95.014,73.514
97.218,77.02
96.115,75.833
94.962,74.645
93.756,73.46
95.836,77.028
94.773,75.821
93.662,74.613
92.499,73.407
94.453,77.036
93.431,75.809
92.362,74.581
91.242,73.355
93.069,77.042
92.089,75.797
91.063,74.55
89.987,73.304
91.684,77.047
90.747,75.784
89.764,74.519
88.733,73.254
90.298,77.051
89.404,75.771
88.465,74.488
87.479,73.205
88.912,77.055
88.061,75.757
87.167,74.457
86.226,73.157
87.524,77.057
86.718,75.743
85.868,74.427
84.973,73.11
86.137,77.058
85.375,75.729
84.57,74.397
83.722,73.064
84.748,77.058
84.031,75.715
83.273,74.368
82.471,73.019
83.359,77.058
82.687,75.7
81.975,74.339
81.221,72.976
81.969,77.056
81.343,75.685
80.678,74.31
79.971,72.934
80.579,77.053
79.999,75.669
79.381,74.282
78.721,72.892
79.188,77.048
78.655,75.653
78.084,74.254
77.473,72.852
77.797,77.043
77.31,75.637
76.787,74.226
76.224,72.813
76.405,77.037
75.966,75.62
75.49,74.199
74.976,72.775
75.013,77.029
74.621,75.603
74.194,74.173
73.729,72.739
73.62,77.021
73.276,75.586
72.897,74.146
72.482,72.703
72.227,77.011
71.932,75.568
71.601,74.12
71.235,72.669
70.834,77
70.587,75.55
70.305,74.095
69.988,72.636
69.44,76.988
69.242,75.531
69.009,74.07
68.742,72.604
68.046,76.975
67.897,75.512
67.713,74.045
67.496,72.574
66.652,76.96
66.551,75.493
66.417,74.02
66.249,72.544
65.258,76.945
65.206,75.473
65.122,73.997
65.004,72.516
63.864,76.928
63.861,75.453
63.826,73.973
63.758,72.489
62.469,76.91
62.516,75.433
62.53,73.95
62.512,72.463
61.074,76.891
61.171,75.412
61.235,73.927
61.266,72.439
59.68,76.871
59.826,75.39
59.939,73.905
60.02,72.416
58.285,76.85
58.48,75.369
58.643,73.883
58.774,72.394
56.891,76.827
57.135,75.346
57.348,73.861
57.528,72.373
55.496,76.803
55.79,75.324
56.052,73.84
56.282,72.353
54.102,76.778
54.445,75.301
54.756,73.819
55.035,72.335
52.708,76.752
53.1,75.278
53.46,73.799
53.789,72.318
51.314,76.725
51.756,75.254
52.164,73.779
52.542,72.302
49.92,76.697
50.411,75.23
50.868,73.76
51.294,72.287
48.526,76.667
49.066,75.206
49.572,73.741
50.047,72.273
47.133,76.636
47.722,75.181
48.276,73.722
48.799,72.261
45.74,76.605
46.377,75.156
46.98,73.704
47.55,72.25
44.348,76.572
45.033,75.13
45.684,73.686
46.301,72.24
42.956,76.537
43.689,75.104
44.387,73.668
45.052,72.231
41.564,76.502
42.345,75.078
43.091,73.651
43.802,72.224
40.173,76.466
41.002,75.051
41.794,73.634
42.552,72.217
38.782,76.428
39.658,75.024
40.497,73.618
41.3,72.212
37.392,76.389
38.315,74.996
39.199,73.602
40.049,72.208
36.003,76.35
36.972,74.968
37.902,73.587
38.796,72.205
34.614,76.309
35.629,74.94
36.604,73.571
37.543,72.203
33.226,76.267
34.287,74.912
35.307,73.556
36.289,72.202
31.838,76.224
32.944,74.883
34.009,73.542
35.035,72.203
30.452,76.18
31.602,74.853
32.71,73.528
33.779,72.204
29.066,76.135
30.261,74.824
31.412,73.514
32.523,72.207
27.681,76.088
28.919,74.794
30.113,73.501
31.266,72.21
26.296,76.041
27.578,74.763
28.814,73.488
30.008,72.215
24.913,75.993
26.237,74.733
27.514,73.475
28.749,72.221
23.531,75.944
24.897,74.702
26.215,73.463
27.489,72.228
22.149,75.893
23.557,74.67
24.915,73.451
26.228,72.235
20.769,75.842
22.217,74.639
23.614,73.439
24.966,72.244
19.389,75.79
20.878,74.607
22.314,73.428
23.703,72.254
18.011,75.737
19.539,74.574
21.013,73.417
22.439,72.264
16.633,75.683
18.2,74.542
19.711,73.406
21.174,72.276
15.257,75.628
16.862,74.509
18.41,73.395
19.908,72.288
13.882,75.572
15.524,74.476
17.107,73.385
18.64,72.302
12.508,75.515
14.186,74.442
15.805,73.376
17.372,72.316
11.135,75.458
12.849,74.408
14.502,73.366
16.102,72.331
9.7639,75.399
11.513,74.374
13.199,73.357
14.831,72.347
8.3937,75.34
10.177,74.34
11.895,73.348
13.559,72.364
7.0248,75.28
8.8408,74.305
10.591,73.339
12.285,72.381
5.6573,75.219
7.5055,74.271
9.2867,73.331
11.01,72.4
4.291,75.158
6.1707,74.235
7.9818,73.322
9.7339,72.419
2.9262,75.095
4.8364,74.2
6.6765,73.315
8.4564,72.438
1.5628,75.032
3.5025,74.165
5.3707,73.307
7.1774,72.459
0.20076,74.968
2.1691,74.129
4.0645,73.299
5.8971,72.48
358.84,74.904
0.83622,74.093
2.7578,73.292
4.6154,72.502
357.48,74.839
359.5,74.056
1.4506,73.285
3.3322,72.524
356.12,74.773
358.17,74.02
0.14301,73.278
2.0477,72.547
354.77,74.707
356.84,73.983
358.83,73.272
0.76162,72.571
353.41,74.64
355.51,73.947
357.53,73.265
359.47,72.595
352.06,74.573
354.18,73.91
356.22,73.259
358.19,72.62
350.71,74.505
352.85,73.872
354.91,73.253
356.89,72.645
349.36,74.436
351.52,73.835
353.6,73.247
355.6,72.671
348.01,74.367
350.19,73.797
352.29,73.241
354.31,72.697
346.66,74.298
348.86,73.76
350.98,73.235
353.01,72.724
345.32,74.228
347.54,73.722
349.66,73.23
351.72,72.751
343.98,74.157
346.21,73.684
348.35,73.225
350.42,72.778
342.63,74.087
344.88,73.646
347.04,73.219
349.12,72.806
341.3,74.016
343.56,73.608
345.73,73.214
347.82,72.834
339.96,73.944
342.23,73.57
344.41,73.209
346.52,72.862
338.62,73.872
340.91,73.531
343.1,73.204
345.21,72.891
337.29,73.8
339.58,73.493
341.78,73.2
343.9,72.92
335.95,73.728
338.26,73.454
340.47,73.195
342.6,72.949
334.62,73.656
336.94,73.416
339.15,73.19
341.29,72.978
333.29,73.583
335.61,73.377
337.84,73.186
339.98,73.007
331.97,73.51
334.29,73.338
336.52,73.181
338.66,73.037
330.64,73.437
332.97,73.3
335.2,73.177
337.35,73.067
329.32,73.364
331.65,73.261
333.88,73.172
336.03,73.096
327.99,73.291
330.33,73.222
332.57,73.168
334.72,73.126
326.67,73.218
329.01,73.183
331.25,73.163
333.4,73.156
325.35,73.144
327.69,73.144
329.93,73.159
332.08,73.186
324.04,73.071
326.37,73.105
328.61,73.154
330.75,73.215
322.72,72.998
325.06,73.067
327.29,73.15
329.43,73.245
321.41,72.925
323.74,73.028
325.97,73.145
328.1,73.275
320.1,72.851
322.42,72.989
324.64,73.141
326.78,73.304
318.79,72.778
321.11,72.95
323.32,73.136
325.45,73.333
317.48,72.705
319.79,72.912
322,73.131
324.12,73.363
316.17,72.633
318.48,72.873
320.67,73.127
322.78,73.392
314.87,72.56
317.16,72.835
319.35,73.122
321.45,73.42
313.57,72.488
315.85,72.796
318.03,73.117
320.12,73.449
312.27,72.416
314.53,72.758
316.7,73.112
318.78,73.477
310.97,72.344
313.22,72.719
315.38,73.107
317.44,73.505
309.67,72.272
311.91,72.681
314.05,73.102
316.1,73.533
308.38,72.201
310.6,72.643
312.72,73.097
314.76,73.56
307.08,72.13
309.29,72.605
311.4,73.092
313.42,73.587
305.79,72.06
307.98,72.568
310.07,73.086
312.07,73.613
304.5,71.99
306.67,72.53
308.74,73.08
310.72,73.639
303.21,71.92
305.36,72.492
307.41,73.075
309.38,73.665
301.92,71.851
304.05,72.455
306.08,73.069
308.03,73.69
300.64,71.782
302.74,72.418
304.75,73.063
306.68,73.714
299.35,71.714
301.44,72.381
303.42,73.056
305.32,73.738
298.07,71.646
300.13,72.344
302.09,73.05
303.97,73.762
296.79,71.579
298.82,72.307
300.76,73.043
302.62,73.785
295.51,71.513
297.52,72.271
299.43,73.036
301.26,73.807
294.23,71.447
296.21,72.235
298.1,73.029
299.9,73.829
292.96,71.381
294.91,72.199
296.77,73.022
298.54,73.85
291.68,71.317
293.6,72.163
295.43,73.015
297.18,73.87
290.41,71.253
292.3,72.127
294.1,73.007
295.82,73.89
289.14,71.19
291,72.092
292.76,72.999
294.46,73.909
287.87,71.127
289.69,72.057
291.43,72.991
293.09,73.927
286.6,71.066
288.39,72.022
290.1,72.982
291.72,73.944
285.33,71.005
287.09,71.987
288.76,72.973
290.36,73.961
284.07,70.945
285.79,71.953
287.43,72.964
288.99,73.977
282.8,70.885
284.49,71.919
286.09,72.955
287.62,73.992
281.54,70.827
283.19,71.885
284.75,72.946
286.25,74.006
280.28,70.769
281.89,71.852
283.42,72.936
284.88,74.02
279.02,70.712
280.59,71.819
282.08,72.926
283.5,74.032
277.76,70.657
279.29,71.786
280.74,72.915
282.13,74.044
276.5,70.602
277.99,71.753
279.4,72.905
280.75,74.054
275.24,70.548
276.69,71.721
278.07,72.894
279.38,74.064
273.99,70.495
275.39,71.689
276.73,72.882
278,74.073
272.73,70.443
274.09,71.657
275.39,72.871
276.62,74.081
271.48,70.392
272.8,71.626
274.05,72.859
275.24,74.088
270.22,70.342
271.5,71.595
272.71,72.846
273.86,74.094
268.97,70.293
270.2,71.564
271.37,72.834
272.48,74.099
267.72,70.245
268.91,71.534
270.03,72.821
271.1,74.103
266.47,70.198
267.61,71.504
268.69,72.807
269.71,74.106
265.22,70.152
266.31,71.475
267.35,72.794
268.33,74.107
263.97,70.107
265.02,71.445
266.01,72.78
266.94,74.108
262.72,70.063
263.72,71.416
264.67,72.765
265.56,74.108
261.48,70.021
262.43,71.388
263.32,72.75
264.17,74.107
260.23,69.979
261.13,71.36
261.98,72.735
262.78,74.104
258.99,69.939
259.84,71.332
260.64,72.72
261.4,74.101
257.74,69.9
258.55,71.305
259.3,72.704
260.01,74.096
256.5,69.862
257.25,71.278
257.96,72.688
258.62,74.09
255.25,69.825
255.96,71.251
256.61,72.671
257.23,74.084
254.01,69.789
254.66,71.225
255.27,72.654
255.84,74.076
252.77,69.755
253.37,71.199
253.93,72.637
254.45,74.066
251.52,69.721
252.08,71.174
252.59,72.619
253.05,74.056
250.28,69.689
250.78,71.148
251.24,72.601
251.66,74.045
249.04,69.658
249.49,71.124
249.9,72.582
250.27,74.032
247.8,69.629
248.2,71.1
248.56,72.563
248.88,74.019
246.56,69.6
246.91,71.076
247.21,72.544
247.48,74.004
245.32,69.573
245.61,71.052
245.87,72.524
246.09,73.988
244.08,69.547
244.32,71.029
244.53,72.504
244.7,73.97
242.84,69.522
243.03,71.006
243.18,72.484
243.3,73.952
241.6,69.498
241.74,70.984
241.84,72.463
241.91,73.932
240.36,69.476
240.44,70.962
